term_str,n,pos_max,pos_group,df,dfidf
occasion,228,NN,NN,138,167.44970205906867
fact,227,NN,NN,108,169.24038401418053
watson,227,NNP,NN,43,124.51352362796636
godfrey,227,NNP,NN,22,84.97492247750142
marriage,227,NN,NN,89,164.31132508896584
order,227,NN,NN,118,169.8356353720115
afraid,225,JJ,JJ,123,169.66787151441906
future,225,NN,NN,127,169.32191283062994
waited,225,VBD,VB,133,168.46387269836094
feeling,224,NN,NN,133,168.46387269836094
step,224,NN,NN,133,168.46387269836094
exclaimed,224,VBD,VB,106,168.9648098743613
opportunity,224,NN,NN,116,169.81786357213568
dinner,223,NN,NN,92,165.44968477239215
retired,223,VBD,VB,111,169.55385736763543
wind,223,NN,NN,104,168.63479118161212
promise,222,NN,NN,105,168.80667060823015
follow,222,VB,VB,124,169.5987412780604
passage,221,NN,NN,104,168.63479118161212
companion,221,NN,NN,111,169.55385736763543
maamselle,221,NN,NN,25,91.95179762781595
doing,221,VBG,VB,134,168.28241319356505
joy,221,NN,NN,100,167.80719051126377
year,220,NN,NN,96,166.7486970399558
speaking,220,VBG,VB,125,169.51797627815944
youth,219,NN,NN,90,164.70674987019189
mina,219,NNP,NN,24,89.68717425998895
cottage,219,NN,NN,54,138.62019200709025
around,219,IN,IN,116,169.81786357213568
dare,219,VBP,VB,128,169.2067961455824
broken,219,JJ,JJ,124,169.5987412780604
become,218,VBN,VB,118,169.8356353720115
grief,218,NN,NN,88,163.89968991000572
fixed,218,VBN,VB,133,168.46387269836094
sherlock,218,NNP,NN,46,128.7248423861961
exactly,218,RB,RB,128,169.2067961455824
beautiful,218,JJ,JJ,121,169.7708477711449
form,217,NN,NN,123,169.66787151441906
different,217,JJ,JJ,141,166.71512069088823
women,216,NNS,NN,98,167.3073885756711
seem,216,VBP,VB,139,167.21519608077583
crime,215,NN,NN,86,163.02704725593273
afterwards,215,NNS,NN,141,166.71512069088823
rosanna,215,NNP,NN,22,84.97492247750142
remembered,215,VBD,VB,130,168.942836641658
carriage,215,NN,NN,77,158.24589967281946
slowly,214,RB,RB,129,169.08040829086997
convent,214,NN,NN,40,120.0
written,214,VBN,VB,118,169.8356353720115
ten,213,JJ,JJ,112,169.63219535693293
shut,213,VBN,VB,129,169.08040829086997
walls,213,NNS,NN,79,159.4336403901105
informed,213,VBN,VB,103,168.44903947352682
sense,213,NN,NN,133,168.46387269836094
suffered,212,VBN,VB,113,169.69765196935572
hair,212,NN,NN,106,168.9648098743613
police,212,NN,NN,81,160.54832545222172
strength,212,NN,NN,109,169.35807094203753
key,212,NN,NN,79,159.4336403901105
vain,212,NN,NN,106,168.9648098743613
didnt,212,VBP,VB,90,164.70674987019189
believed,211,VBD,VB,124,169.5987412780604
whatever,211,WDT,WD,131,168.7941672288385
pity,211,NN,NN,106,168.9648098743613
paused,210,VBD,VB,112,169.63219535693293
despair,210,NN,NN,90,164.70674987019189
caught,209,VBD,VB,139,167.21519608077583
guess,209,NN,NN,103,168.44903947352682
murder,209,NN,NN,84,162.08729645712256
show,209,VB,VB,125,169.51797627815944
sea,209,NN,NN,75,156.98320532936108
curiosity,208,NN,NN,118,169.8356353720115
instantly,208,RB,RB,117,169.83291491056306
escape,208,VB,VB,89,164.31132508896584
memory,208,NN,NN,119,169.82612945795086
remarked,207,VBD,VB,95,166.44688622285938
bruff,207,NNP,NN,18,74.73605568201091
rooms,207,NNS,NN,96,166.7486970399558
remain,207,VB,VB,130,168.942836641658
wonder,207,NN,NN,136,167.88727449463514
floor,206,NN,NN,99,167.56457600596752
ambrosio,206,NNP,NN,9,46.36802784100546
thousand,205,CD,CD,116,169.81786357213568
jonathan,205,NNP,NN,34,109.97181862365879
appear,205,VB,VB,127,169.32191283062994
raised,205,VBD,VB,134,168.28241319356505
signor,204,NNP,NN,21,82.52182411428063
lorenzo,204,NNP,NN,11,53.48746123875072
music,204,NN,NN,74,156.32312996512252
bosom,204,NN,NN,69,152.72485102953436
moon,204,NN,NN,75,156.98320532936108
save,203,VB,VB,112,169.63219535693293
glad,202,JJ,JJ,134,168.28241319356505
leaving,202,VBG,VB,136,167.88727449463514
quiet,202,JJ,JJ,121,169.7708477711449
fine,201,JJ,JJ,122,169.72527239358607
service,201,NN,NN,110,169.4625219498973
minute,201,NN,NN,126,169.42566959481817
passion,200,NN,NN,85,162.56565849372114
features,200,NNS,NN,106,168.9648098743613
children,200,NNS,NN,99,167.56457600596752
fathers,200,NN,NN,97,167.03547951192274
loved,200,VBD,VB,109,169.35807094203753
interrupted,200,VBN,VB,102,168.2492807974184
ought,200,MD,MD,125,169.51797627815944
peace,199,NN,NN,110,169.4625219498973
foot,199,NN,NN,112,169.63219535693293
natural,199,JJ,JJ,112,169.63219535693293
circumstance,199,NN,NN,90,164.70674987019189
darkness,199,NN,NN,99,167.56457600596752
town,199,NN,NN,103,168.44903947352682
yours,198,NN,NN,118,169.8356353720115
dreadful,198,JJ,JJ,108,169.24038401418053
wall,198,NN,NN,95,166.44688622285938
surely,198,RB,RB,128,169.2067961455824
sake,198,NN,NN,114,169.75034120237876
obliged,197,VBN,VB,106,168.9648098743613
convinced,197,VBN,VB,100,167.80719051126377
box,197,NN,NN,68,151.94363724731758
respect,197,NN,NN,101,168.03537782569234
comfort,196,NN,NN,105,168.80667060823015
expect,196,VB,VB,121,169.7708477711449
twenty,196,NN,NN,98,167.3073885756711
tilney,196,NNP,NN,28,98.40804883923323
bad,196,JJ,JJ,113,169.69765196935572
repeated,196,VBD,VB,111,169.55385736763543
wrong,195,JJ,JJ,114,169.75034120237876
pointed,195,VBD,VB,124,169.5987412780604
comes,194,VBZ,VB,116,169.81786357213568
note,194,NN,NN,106,168.9648098743613
project,193,NNP,NN,26,94.15869779540303
carried,193,VBD,VB,125,169.51797627815944
trouble,192,NN,NN,115,169.7903750534435
theodore,192,NNP,NN,9,46.36802784100546
verinder,192,NNP,NN,31,104.3996853195151
questions,192,NNS,NN,112,169.63219535693293
letters,191,NNS,NN,94,166.12988886171416
please,191,VB,VB,105,168.80667060823015
front,191,NN,NN,85,162.56565849372114
probably,191,RB,RB,122,169.72527239358607
spot,191,NN,NN,105,168.80667060823015
mistress,190,NN,NN,72,154.9442227280436
duty,190,NN,NN,111,169.55385736763543
occurred,190,VBD,VB,110,169.4625219498973
thrown,190,VBN,VB,107,169.10933860802504
pretty,189,RB,RB,110,169.4625219498973
wont,188,VBP,VB,105,168.80667060823015
corner,188,NN,NN,105,168.80667060823015
easy,187,JJ,JJ,115,169.7903750534435
moved,187,VBD,VB,109,169.35807094203753
forth,186,NN,NN,102,168.2492807974184
ghost,186,NNP,NN,44,125.94984495500286
faint,186,NN,NN,97,167.03547951192274
anxiety,186,NN,NN,107,169.10933860802504
forget,186,VB,VB,110,169.4625219498973
knows,186,VBZ,VB,109,169.35807094203753
engaged,186,VBN,VB,113,169.69765196935572
search,186,NN,NN,107,169.10933860802504
turning,186,VBG,VB,129,169.08040829086997
beauty,186,NN,NN,100,167.80719051126377
theres,186,NNP,NN,90,164.70674987019189
free,185,JJ,JJ,102,168.2492807974184
mention,185,NN,NN,108,169.24038401418053
trees,185,NN,NN,89,164.31132508896584
perfectly,185,RB,RB,117,169.83291491056306
expressed,185,VBD,VB,111,169.55385736763543
write,184,VB,VB,89,164.31132508896584
reply,184,NN,NN,118,169.8356353720115
grave,184,NN,NN,102,168.2492807974184
court,184,NN,NN,87,163.47166011636116
dress,184,NN,NN,90,164.70674987019189
discovery,184,NN,NN,110,169.4625219498973
events,183,NNS,NN,116,169.81786357213568
doctor,183,NN,NN,73,155.6435581285362
news,183,NN,NN,103,168.44903947352682
stairs,183,NN,NN,87,163.47166011636116
plain,182,NN,NN,92,165.44968477239215
arrival,182,NN,NN,102,168.2492807974184
evidently,182,RB,RB,112,169.63219535693293
quick,182,JJ,JJ,106,168.9648098743613
m,182,NNP,NN,48,131.3743485199779
pray,182,NN,NN,98,167.3073885756711
smiled,180,VBD,VB,109,169.35807094203753
england,180,NNP,NN,92,165.44968477239215
emilys,180,NNP,NN,49,132.65369428783555
age,180,NN,NN,122,169.72527239358607
mentioned,180,VBN,VB,117,169.83291491056306
ago,179,RB,RB,115,169.7903750534435
fortune,179,NN,NN,89,164.31132508896584
common,179,JJ,JJ,112,169.63219535693293
outside,179,IN,IN,101,168.03537782569234
living,178,NN,NN,116,169.81786357213568
beneath,178,IN,IN,98,167.3073885756711
gutenberg,178,NNP,NN,11,53.48746123875072
send,178,VB,VB,108,169.24038401418053
self,178,NN,NN,115,169.7903750534435
hearing,178,VBG,VB,106,168.9648098743613
die,177,VB,VB,92,165.44968477239215
train,177,NN,NN,94,166.12988886171416
seat,177,NN,NN,95,166.44688622285938
picture,177,NN,NN,74,156.32312996512252
experience,177,NN,NN,88,163.89968991000572
noble,177,JJ,JJ,82,161.07883940208086
fresh,177,JJ,JJ,114,169.75034120237876
mans,175,NN,NN,107,169.10933860802504
brown,175,NNP,NN,71,154.22484925217032
creature,175,NN,NN,100,167.80719051126377
meant,175,VBD,VB,110,169.4625219498973
professor,175,NNP,NN,29,100.45446589303391
thinking,175,VBG,VB,123,169.66787151441906
mystery,175,NN,NN,103,168.44903947352682
emotion,175,NN,NN,96,166.7486970399558
degree,174,NN,NN,107,169.10933860802504
real,174,JJ,JJ,112,169.63219535693293
safe,174,JJ,JJ,99,167.56457600596752
suspicion,173,NN,NN,97,167.03547951192274
blanche,173,NNP,NN,23,87.36242119309804
pale,173,JJ,JJ,110,169.4625219498973
promised,173,VBD,VB,100,167.80719051126377
lived,173,VBD,VB,108,169.24038401418053
alas,173,NN,NN,87,163.47166011636116
loss,172,NN,NN,101,168.03537782569234
moonstone,172,NNP,NN,38,116.81202209486352
pocket,172,NN,NN,89,164.31132508896584
private,172,JJ,JJ,115,169.7903750534435
gate,172,NN,NN,80,160.0
fate,172,NN,NN,96,166.7486970399558
observe,172,VB,VB,94,166.12988886171416
bell,172,NN,NN,96,166.7486970399558
recovered,171,VBD,VB,109,169.35807094203753
cut,171,VBN,VB,95,166.44688622285938
sit,171,VB,VB,112,169.63219535693293
moor,170,NN,NN,17,71.98590931182939
information,170,NN,NN,99,167.56457600596752
passing,169,VBG,VB,109,169.35807094203753
facts,169,NNS,NN,85,162.56565849372114
desired,169,VBD,VB,83,161.59175907385634
showed,169,VBD,VB,106,168.9648098743613
run,169,VB,VB,109,169.35807094203753
de,169,FW,FW,57,141.87517060118935
likely,169,JJ,JJ,112,169.63219535693293
wood,168,NN,NN,70,153.4851554559677
arthur,168,NNP,NN,31,104.3996853195151
position,168,NN,NN,78,158.84901832995888
justice,168,NN,NN,79,159.4336403901105
drawn,167,VBN,VB,105,168.80667060823015
writing,167,NN,NN,89,164.31132508896584
courage,167,NN,NN,93,165.79754339147777
considered,167,VBD,VB,94,166.12988886171416
possession,167,NN,NN,100,167.80719051126377
prepared,166,VBN,VB,104,168.63479118161212
seized,166,VBD,VB,107,169.10933860802504
nobody,166,NN,NN,87,163.47166011636116
trembling,166,VBG,VB,86,163.02704725593273
horses,166,NNS,NN,56,140.81609767846646
force,165,NN,NN,102,168.2492807974184
garden,165,NN,NN,70,153.4851554559677
listen,165,VB,VB,97,167.03547951192274
imagination,165,NN,NN,97,167.03547951192274
persons,165,NNS,NN,77,158.24589967281946
confidence,165,NN,NN,105,168.80667060823015
six,165,CD,CD,90,164.70674987019189
marquis,165,NNP,NN,24,89.68717425998895
fears,164,NNS,NN,92,165.44968477239215
resolved,164,VBD,VB,86,163.02704725593273
request,164,NN,NN,89,164.31132508896584
attempt,164,NN,NN,101,168.03537782569234
lose,164,VB,VB,111,169.55385736763543
unless,164,IN,IN,114,169.75034120237876
affair,164,NN,NN,89,164.31132508896584
favour,164,NN,NN,85,162.56565849372114
easily,163,RB,RB,116,169.81786357213568
breakfast,163,NN,NN,83,161.59175907385634
fall,162,VB,VB,102,168.2492807974184
allow,162,VB,VB,99,167.56457600596752
grew,162,VBD,VB,90,164.70674987019189
spoken,162,VBN,VB,105,168.80667060823015
solemn,162,JJ,JJ,90,164.70674987019189
extraordinary,161,JJ,JJ,98,167.3073885756711
proved,161,VBD,VB,100,167.80719051126377
resolution,161,NN,NN,97,167.03547951192274
desire,161,NN,NN,96,166.7486970399558
cry,161,NN,NN,87,163.47166011636116
instead,161,RB,RB,124,169.5987412780604
formed,160,VBN,VB,95,166.44688622285938
gloom,160,NN,NN,82,161.07883940208086
stone,160,NN,NN,79,159.4336403901105
pain,160,NN,NN,96,166.7486970399558
broke,159,VBD,VB,110,169.4625219498973
fallen,159,VBN,VB,104,168.63479118161212
ive,158,NNP,NN,64,148.60339807279118
address,158,NN,NN,93,165.79754339147777
getting,158,VBG,VB,94,166.12988886171416
morrow,158,NN,NN,97,167.03547951192274
affected,158,VBD,VB,89,164.31132508896584
finding,158,VBG,VB,94,166.12988886171416
public,158,JJ,JJ,71,154.22484925217032
influence,158,NN,NN,91,165.0861443766686
quitted,158,VBD,VB,72,154.9442227280436
although,158,IN,IN,72,154.9442227280436
result,157,NN,NN,88,163.89968991000572
opposite,157,JJ,JJ,103,168.44903947352682
unable,157,JJ,JJ,87,163.47166011636116
trembled,157,VBD,VB,85,162.56565849372114
tone,157,NN,NN,94,166.12988886171416
receive,157,VB,VB,85,162.56565849372114
effort,157,NN,NN,96,166.7486970399558
deal,157,NN,NN,105,168.80667060823015
sufficient,156,JJ,JJ,95,166.44688622285938
explanation,156,NN,NN,93,165.79754339147777
satisfied,156,VBN,VB,101,168.03537782569234
scenes,156,NNS,NN,72,154.9442227280436
months,156,NNS,NN,98,167.3073885756711
various,155,JJ,JJ,96,166.7486970399558
sunk,155,NN,NN,92,165.44968477239215
sounds,154,NNS,NN,74,156.32312996512252
advanced,154,VBD,VB,92,165.44968477239215
watched,154,VBD,VB,98,167.3073885756711
oswald,154,NNP,NN,9,46.36802784100546
week,154,NN,NN,90,164.70674987019189
art,154,NN,NN,73,155.6435581285362
suffer,154,VB,VB,93,165.79754339147777
fair,154,JJ,JJ,89,164.31132508896584
miserable,153,JJ,JJ,80,160.0
top,153,NN,NN,92,165.44968477239215
green,153,JJ,JJ,78,158.84901832995888
afternoon,153,NN,NN,86,163.02704725593273
hung,153,NN,NN,92,165.44968477239215
innocent,153,JJ,JJ,83,161.59175907385634
delight,153,NN,NN,87,163.47166011636116
city,153,NN,NN,72,154.9442227280436
kindness,153,NN,NN,101,168.03537782569234
consider,153,VB,VB,93,165.79754339147777
windows,153,NNS,NN,83,161.59175907385634
sorry,152,JJ,JJ,106,168.9648098743613
quit,152,VB,VB,65,149.471418320829
breath,152,NN,NN,95,166.44688622285938
reach,151,VB,VB,99,167.56457600596752
feared,151,VBD,VB,90,164.70674987019189
church,151,NN,NN,55,139.73126097494864
period,151,NN,NN,71,154.22484925217032
approached,151,VBD,VB,88,163.89968991000572
presented,151,VBD,VB,78,158.84901832995888
walking,151,VBG,VB,100,167.80719051126377
particular,151,JJ,JJ,104,168.63479118161212
yesterday,150,NN,NN,87,163.47166011636116
produced,150,VBD,VB,98,167.3073885756711
beside,150,IN,IN,89,164.31132508896584
interesting,150,JJ,JJ,96,166.7486970399558
sign,150,NN,NN,80,160.0
hurried,149,VBD,VB,107,169.10933860802504
alarm,149,NN,NN,89,164.31132508896584
number,149,NN,NN,83,161.59175907385634
la,149,NNP,NN,38,116.81202209486352
evil,149,JJ,JJ,104,168.63479118161212
greater,148,JJR,JJ,98,167.3073885756711
carefully,148,RB,RB,97,167.03547951192274
succeeded,148,VBD,VB,98,167.3073885756711
departure,148,NN,NN,87,163.47166011636116
station,148,NN,NN,85,162.56565849372114
hopes,148,NNS,NN,83,161.59175907385634
support,148,VB,VB,82,161.07883940208086
serious,148,JJ,JJ,93,165.79754339147777
monsieur,148,NNP,NN,32,106.30169903639559
terms,148,NNS,NN,66,150.31724238490798
frequently,148,RB,RB,85,162.56565849372114
ladies,148,NNS,NN,81,160.54832545222172
cavendish,147,NNP,NN,13,60.07934889770151
burst,147,NN,NN,100,167.80719051126377
report,147,NN,NN,84,162.08729645712256
act,147,VB,VB,111,169.55385736763543
ladys,146,NN,NN,68,151.94363724731758
land,146,NN,NN,76,157.62404418972704
concealed,146,VBD,VB,80,160.0
committed,146,VBN,VB,74,156.32312996512252
discover,146,VB,VB,88,163.89968991000572
lead,146,VB,VB,97,167.03547951192274
glass,146,NN,NN,81,160.54832545222172
jane,146,NNP,NN,29,100.45446589303391
besides,146,IN,IN,103,168.44903947352682
sorrow,145,NN,NN,78,158.84901832995888
glance,145,NN,NN,95,166.44688622285938
message,145,NN,NN,83,161.59175907385634
seated,145,VBN,VB,88,163.89968991000572
simple,145,JJ,JJ,95,166.44688622285938
assured,144,VBD,VB,87,163.47166011636116
consequence,144,NN,NN,77,158.24589967281946
stop,144,VB,VB,93,165.79754339147777
voices,144,NNS,NN,66,150.31724238490798
failed,144,VBD,VB,95,166.44688622285938
morano,144,NNP,NN,12,56.843587129994475
thee,144,NN,NN,26,94.15869779540303
pressed,144,VBD,VB,94,166.12988886171416
plan,144,NN,NN,89,164.31132508896584
forgotten,143,VBN,VB,90,164.70674987019189
third,143,JJ,JJ,83,161.59175907385634
gentlemen,143,NNS,NN,66,150.31724238490798
knowing,143,VBG,VB,108,169.24038401418053
talking,143,VBG,VB,93,165.79754339147777
possibly,143,RB,RB,89,164.31132508896584
pause,142,NN,NN,100,167.80719051126377
event,142,NN,NN,90,164.70674987019189
judge,142,VB,VB,79,159.4336403901105
bound,142,VBN,VB,100,167.80719051126377
lovel,142,NNP,NN,10,50.0
drawing,142,VBG,VB,89,164.31132508896584
bright,142,JJ,JJ,88,163.89968991000572
gazed,142,VBD,VB,81,160.54832545222172
prove,142,VB,VB,86,163.02704725593273
explain,141,VB,VB,99,167.56457600596752
examined,141,VBD,VB,89,164.31132508896584
looks,141,VBZ,VB,95,166.44688622285938
occupied,141,VBN,VB,83,161.59175907385634
river,141,NN,NN,48,131.3743485199779
rushed,141,VBD,VB,81,160.54832545222172
assistance,141,NN,NN,83,161.59175907385634
permit,140,VB,VB,77,158.24589967281946
mere,140,JJ,JJ,87,163.47166011636116
taste,140,NN,NN,72,154.9442227280436
standing,140,VBG,VB,98,167.3073885756711
office,140,NN,NN,64,148.60339807279118
direction,139,NN,NN,93,165.79754339147777
possessed,139,VBD,VB,84,162.08729645712256
conceal,139,VB,VB,76,157.62404418972704
suspected,139,VBD,VB,85,162.56565849372114
gentle,139,JJ,JJ,80,160.0
hastily,139,RB,RB,69,152.72485102953436
quickly,139,RB,RB,90,164.70674987019189
health,139,NN,NN,82,161.07883940208086
changed,139,VBD,VB,89,164.31132508896584
quietly,139,RB,RB,88,163.89968991000572
seek,139,VB,VB,80,160.0
single,139,JJ,JJ,86,163.02704725593273
telling,139,VBG,VB,96,166.7486970399558
line,138,NN,NN,95,166.44688622285938
declared,138,VBD,VB,86,163.02704725593273
dog,138,NN,NN,60,144.90224995673063
drive,138,NN,NN,76,157.62404418972704
hundred,138,CD,CD,85,162.56565849372114
holy,138,JJ,JJ,62,146.7993706390302
supposed,138,VBN,VB,78,158.84901832995888
cheron,138,NNP,NN,12,56.843587129994475
action,138,NN,NN,82,161.07883940208086
tenderness,138,NN,NN,67,151.1412065967825
charge,137,NN,NN,84,162.08729645712256
equally,137,RB,RB,98,167.3073885756711
rising,137,VBG,VB,93,165.79754339147777
ordered,137,VBD,VB,88,163.89968991000572
worth,137,JJ,JJ,84,162.08729645712256
excellent,137,JJ,JJ,83,161.59175907385634
understood,136,VBD,VB,92,165.44968477239215
excuse,136,NN,NN,89,164.31132508896584
important,136,JJ,JJ,90,164.70674987019189
ablewhite,136,NNP,NN,20,80.0
proceed,136,VB,VB,85,162.56565849372114
lest,136,JJS,JJ,70,153.4851554559677
wishes,135,NNS,NN,90,164.70674987019189
prevent,135,VB,VB,78,158.84901832995888
pay,135,VB,VB,90,164.70674987019189
begin,135,VB,VB,95,166.44688622285938
indians,135,NNPS,NN,26,94.15869779540303
sigh,135,NN,NN,85,162.56565849372114
offer,135,NN,NN,88,163.89968991000572
importance,135,NN,NN,88,163.89968991000572
absence,135,NN,NN,79,159.4336403901105
sad,135,JJ,JJ,91,165.0861443766686
english,134,NNP,NN,72,154.9442227280436
locked,134,VBN,VB,57,141.87517060118935
excited,134,VBN,VB,89,164.31132508896584
mothers,134,NN,NN,65,149.471418320829
success,133,NN,NN,78,158.84901832995888
lower,133,JJR,JJ,87,163.47166011636116
married,133,VBN,VB,75,156.98320532936108
pride,133,NN,NN,74,156.32312996512252
loud,132,JJ,JJ,77,158.24589967281946
learn,132,VB,VB,81,160.54832545222172
noticed,132,VBD,VB,80,160.0
alarmed,132,VBN,VB,73,155.6435581285362
safety,132,NN,NN,74,156.32312996512252
lovely,132,JJ,JJ,64,148.60339807279118
dropped,131,VBD,VB,85,162.56565849372114
anyone,131,NN,NN,77,158.24589967281946
unhappy,131,JJ,JJ,76,157.62404418972704
cross,131,NN,NN,80,160.0
ceased,131,VBN,VB,84,162.08729645712256
society,131,NN,NN,72,154.9442227280436
astonishment,131,NN,NN,93,165.79754339147777
employed,131,VBN,VB,76,157.62404418972704
lock,130,NN,NN,62,146.7993706390302
law,130,NN,NN,85,162.56565849372114
hastened,130,VBD,VB,62,146.7993706390302
throw,130,VB,VB,86,163.02704725593273
penelope,130,NNP,NN,21,82.52182411428063
terrace,130,NN,NN,46,128.7248423861961
beginning,130,VBG,VB,87,163.47166011636116
command,130,NN,NN,95,166.44688622285938
ring,130,NN,NN,76,157.62404418972704
distress,130,NN,NN,75,156.98320532936108
proof,130,NN,NN,83,161.59175907385634
hat,130,NN,NN,69,152.72485102953436
filled,129,VBN,VB,83,161.59175907385634
